时间,平台,子品类,tb_item_id,alias_all_bid,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段
2023Q4,jd,纸尿裤,100010508611,48751,Huggies/好奇,企鹅裤,好奇（Huggies）治愈之柔企鹅裤纸尿裤M36片(6-11kg)中号婴儿尿不湿超薄,https://item.jd.com/100010508611.html,http://img11.360buyimg.com/n1/jfs/t1/245466/18/1591/86265/6592ba6cF26413fc8/cc91f8b5e1f5a7e2.jpg,3087,524126.35,4.60,3.5元+
2023Q4,tmall,拉拉裤,41024876333,347271,宜婴,空调裤,宜婴空调小内裤加量装L-XXXL超薄婴儿学步拉拉裤干爽透气尿不湿,https://detail.tmall.com/item.htm?id=41024876333,//img.alicdn.com/imgextra/i3/839648224/O1CN01R1GuBC2Ace9RjAuWq_!!0-item_pic.jpg,4974,523533.29,0.81,1元以下
2023Q4,dy,拉拉裤,'3580323333436234154,48751,Huggies/好奇,皇家御裤,【官旗双11加赠】好奇皇家御裤云锦麒麟裤纸尿裤拉拉裤NB-XXXL,https://haohuo.jinritemai.com/views/product/detail?id=3580323333436234154,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_e95ef2dd69f4a76de40de2121d373fd1_sx_503198_www800-800,5589,523524.00,1.80,1-2元
2023Q4,dy,拉拉裤,'3629848459718326985,274044,帮宝适,安睡,【包邮试用新品】帮宝适夜用安睡拉拉裤纸尿裤尿不湿能吸防漏透气,https://haohuo.jinritemai.com/views/product/detail?id=3629848459718326985,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/NkzWzZD_m_b07c767bc23ba9ebbd7273ee94671672_sx_261028_www800-800,24464,522919.66,4.02,3.5元+
2023Q4,jd,拉拉裤,100003902529,280406,moony,极上系列,MOONY尤妮佳极上拉拉裤L46片(9-14kg) 极光薄超薄透气散热,https://item.jd.com/100003902529.html,http://img11.360buyimg.com/n1/jfs/t1/224103/6/11173/130297/65957d70Fb086e9fb/54ff6ca555f199cc.jpg,3795,522630.00,2.09,2-2.5元
2023Q4,jd,拉拉裤,100035789366,48751,Huggies/好奇,企鹅裤,好奇（Huggies）小企鹅治愈之柔成长裤试用装加大码XL3片(12-17kg)拉拉裤透气,https://item.jd.com/100035789366.html,http://img11.360buyimg.com/n1/jfs/t1/228100/28/5300/72612/6568756fF58cdda7a/83bcbb44d3cddb55.jpg,47817,521728.98,4.60,3.5元+
2023Q4,jd,拉拉裤,35037589326,13067,BBC,皇室,bc babycare拉拉裤皇室狮子王国系列皇冠LALA裤宝宝弱酸尿不湿 XL码-32片/包,https://item.jd.com/35037589326.html,http://img11.360buyimg.com/n1/jfs/t1/226144/10/10231/107414/658e716eFf2544e74/9526cf8b134629ad.jpg,5064,521506.53,2.45,2-2.5元
2023Q4,tmall,拉拉裤,613017557861,67252,大王,鎏金,【双11】大王光羽鎏金短裤纸尿裤拉拉裤XL28片*3包透气尿不湿,https://detail.tmall.com/item.htm?id=613017557861,//img.alicdn.com/imgextra/i2/1954078037/O1CN01L1y3v529F04NLhzXw_!!2-item_pic.png,928,520220.00,6.20,3.5元+
2023Q4,tmall,拉拉裤,621067914227,280406,moony,man,【自营】日本Natural moonyman裤型纸尿裤XL32片(12-22kg）透气,https://detail.tmall.com/item.htm?id=621067914227,//img.alicdn.com/imgextra/i4/2200657724932/O1CN01M3gYKF1mIuIlTnhql_!!2200657724932-0-tmg_sticker.jpg,5670,519993.26,未定义,未定义
2023Q4,tmall,拉拉裤,638526279820,280409,露安适,经典系列,【立即抢购】露安适日夜微气候日拉拉裤L/XL/XXL透气透薄尿裤*2,https://detail.tmall.com/item.htm?id=638526279820,//img.alicdn.com/imgextra/i3/1640032446/O1CN01ZcnnEz1TwJfqCKcRv_!!1640032446.jpg,1971,519913.36,3.92,3.5元+
2023Q4,tmall,拉拉裤,603245433402,114153,BOBDOG/巴布豆,小波浪,【预售】巴布豆小波浪拉拉裤量贩装超柔透气婴儿学步裤尿不湿9包,https://detail.tmall.com/item.htm?id=603245433402,//img.alicdn.com/imgextra/i4/3838638297/O1CN01TQ8ET82BA548R0Tn5_!!3838638297.jpg,2416,519735.00,0.46,1元以下
2023Q4,jd,拉拉裤,100011491979,48751,Huggies/好奇,小森林,好奇（Huggies）心钻装小森林成长裤XL14片(12-17kg)加大号婴儿尿不湿拉拉裤超薄,https://item.jd.com/100011491979.html,http://img11.360buyimg.com/n1/jfs/t1/235559/9/4320/97281/65607157Fa59ea928/d302c03011fc3325.jpg,10659,519499.20,2.70,2.5-3.5元
2023Q4,dy,纸尿裤,'3645059765345862748,48751,Huggies/好奇,熊猫噗噗,好奇熊猫噗噗婴幼儿透气细柔触感面层含竹纤维纸尿裤超薄新生儿,https://haohuo.jinritemai.com/views/product/detail?id=3645059765345862748,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/hHCAUzXQ_m_ec97ff3d3b24c259197cf6e7ceb3b882_sx_1158566_www1080-1079,8365,519203.50,未定义,未定义
2023Q4,tmall,拉拉裤,585597660743,67252,大王,光羽,【官方】大王短裤式纸尿裤光羽XL28片/包奢适透气尿不湿尿片,https://detail.tmall.com/item.htm?id=585597660743,//img.alicdn.com/imgextra/i4/6000000000614/O1CN01MTG4du1GPG4z7DkAi_!!6000000000614-0-sm.jpg,3164,518715.22,6.80,3.5元+
2023Q4,jd,拉拉裤,100027766247,347271,宜婴,超柔,宜婴加量吸收全包臀婴儿小内裤XL56片超薄透气秋冬不闷拉拉裤,https://item.jd.com/100027766247.html,http://img11.360buyimg.com/n1/jfs/t1/116439/21/38679/83152/6577fe4fFd9eae34f/86d7ff1cf582fa27.jpg,9953,516560.70,0.88,1元以下
2023Q4,tmall,拉拉裤,607611301626,347380,Q·MO/奇莫,皇家至柔系列,奇莫皇家至柔拉拉裤XXL40片超薄干爽透气秋冬成长裤学步裤纸尿裤,https://detail.tmall.com/item.htm?id=607611301626,//img.alicdn.com/imgextra/i2/6000000000664/O1CN01P7UuEY1Gm9t7IIqMT_!!6000000000664-0-sm.jpg,3526,515991.68,1.53,1-2元
2023Q4,tmall,拉拉裤,641597295032,13067,BBC,Air Pro,babycare拉拉裤airpro日用超薄透气婴儿男女宝宝尿不湿尿片3XL5包,https://detail.tmall.com/item.htm?id=641597295032,//img.alicdn.com/imgextra/i1/2275046294/O1CN01PsW1gu1wMhkWnJjZR_!!0-item_pic.jpg,1123,515682.71,2.08,2-2.5元
2023Q4,tmall,纸尿裤,667508986412,48751,Huggies/好奇,皇家御裤,好奇皇家御裤婴儿纸尿裤S码25片丝柔超薄新生儿尿不湿麒麟裤,https://detail.tmall.com/item.htm?id=667508986412,//img.alicdn.com/imgextra/i1/6000000006857/O1CN01Lj0TkN20WYjKM19eC_!!6000000006857-0-sm.jpg,11622,515551.29,1.80,1-2元
2023Q4,dy,拉拉裤,'3649878347120544447,280409,露安适,纯净小熊,【11.11dolisa，52包寄存】露安适纯净小奶熊系列纸尿裤拉拉裤D,https://haohuo.jinritemai.com/views/product/detail?id=3649878347120544447,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/AMusVySf_m_750c97475afa947556a1e94e69a4f8e2_sx_384678_www800-800,118,515424.00,2.73,2.5-3.5元
2023Q4,tmall,纸尿裤,654715029105,280405,舒比奇,维E鲜润,舒比奇维E精华敏感肌纸尿裤S/NB/M码婴儿尿不湿柔软超薄新生儿,https://detail.tmall.com/item.htm?id=654715029105,//img.alicdn.com/imgextra/i2/6000000000526/O1CN01Wp0zIb1FkxEqCh0J3_!!6000000000526-0-sm.jpg,15446,515161.55,1.44,1-2元
2023Q4,dy,拉拉裤,'3621809734526577032,6020410,bebebus,装仔,bebebus装仔超薄绵柔尿裤婴幼儿便携式学步裤柔软透气亲肤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3621809734526577032,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/yeMHnQNE_m_4bcf3c457155f631de5ea1785ea76295_sx_215024_www800-800,3888,514280.70,1.91,1-2元
2023Q4,dy,纸尿裤,'3629062119883996033,3855063,七色猪,人小力大,【实惠款】七色猪新生儿纸尿裤超薄拉拉裤大吸量透气尿不湿不易红PP,https://haohuo.jinritemai.com/views/product/detail?id=3629062119883996033,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/wGDWxVkH_m_97027971e3c650978ae9b001ab5784fa_sx_366441_www800-800,10978,514077.78,0.60,1元以下
2023Q4,tmall,纸尿裤,603125334016,67252,大王,光羽,【官方】大王环贴式纸尿裤光羽L36片/包奢适透气尿不湿尿片,https://detail.tmall.com/item.htm?id=603125334016,//img.alicdn.com/imgextra/i3/6000000002741/O1CN017mxTvq1W7QVreGkX5_!!6000000002741-0-sm.jpg,3179,513965.06,6.80,3.5元+
2023Q4,tmall,拉拉裤,654303903361,13067,BBC,专研臀肌,【立即抢购】babycare专研臀肌拉拉裤超薄透气男女宝宝尿不湿*4,https://detail.tmall.com/item.htm?id=654303903361,//img.alicdn.com/imgextra/i3/2275046294/O1CN013xyUXm1wMhkRTfaAx_!!2-item_pic.png,1090,513840.92,2.95,2.5-3.5元
2023Q4,tmall,纸尿裤,739631261339,280406,moony,皇家佑肌,[新品]尤妮佳moony慕怡皇家新升级亲肤透气柔软新生纸尿裤M/L/XL,https://detail.tmall.com/item.htm?id=739631261339,//img.alicdn.com/imgextra/i1/2114532776/O1CN01s7rz2O1WNSOE94W6v_!!2114532776.jpg,3911,513415.98,2.68,2.5-3.5元
2023Q4,jd,拉拉裤,100030247407,6020410,bebebus,装仔,bebebus装仔成长裤XXL48片(≥15kg) 透气超薄拉拉学步裤男女宝尿不湿,https://item.jd.com/100030247407.html,http://img11.360buyimg.com/n1/jfs/t1/231937/29/10797/170258/65950d7aFe7650ce8/68482417851c8ad9.jpg,2897,512836.00,1.91,1-2元
2023Q4,tmall,拉拉裤,621806531983,280406,moony,畅透系列,【自营】日本moony小内裤纸尿裤XXL男26片*4 13-28kg尿不湿学步裤,https://detail.tmall.com/item.htm?id=621806531983,//img.alicdn.com/imgextra/i4/2549841410/O1CN01Vu5ZT61MHpM5elRiH_!!2549841410-0-tmg_sticker_hand.jpg,1689,512726.00,1.46,1-2元
2023Q4,jd,拉拉裤,100023792703,5432740,京造,云柔,京东京造 婴儿拉拉裤 全包臀裤型尿裤尿不湿 Cloud云柔系列L36片(9-14kg),https://item.jd.com/100023792703.html,http://img11.360buyimg.com/n1/jfs/t1/232151/9/11056/93905/65939d22Fe04db9cd/44a60a27c368c5f3.jpg,12762,512493.42,未定义,未定义
2023Q4,dy,拉拉裤,'3600712368209975879,2173428,聪博,超薄透气,【特惠3包】聪博新生儿纸尿裤超薄XL号拉拉裤透气尿不湿不易红屁屁,https://haohuo.jinritemai.com/views/product/detail?id=3600712368209975879,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/qFwzBngl_m_be004115ab2c7f5b53d603148c7ea945_sx_339907_www800-800,6904,512163.39,1.20,1-2元
2023Q4,tmall,纸尿裤,568217394655,114153,BOBDOG/巴布豆,小波浪,BOBDOG巴布豆小波浪纸尿裤男女宝婴儿超柔亲肤透气春夏尿不湿3包,https://detail.tmall.com/item.htm?id=568217394655,//img.alicdn.com/imgextra/i3/3838638297/O1CN01clhwa92BA54CCxMa9_!!3838638297.jpg,6618,511752.62,0.46,1元以下
2023Q4,tmall,纸尿裤,714457996732,280406,moony,极上系列,官方尤妮佳moony极上通气极光薄小绿网新升级腰贴型纸尿裤M/L/XL,https://detail.tmall.com/item.htm?id=714457996732,//img.alicdn.com/imgextra/i2/6000000007916/O1CN0164Cnoi28La9bf46JN_!!6000000007916-0-sm.jpg,4696,511318.64,2.09,2-2.5元
2023Q4,jd,纸尿裤,100047153778,6020410,bebebus,金标,bebebus 金标茶树精华超薄透气纸尿裤L32片（9-14kg）尿不湿新生婴男女宝,https://item.jd.com/100047153778.html,http://img11.360buyimg.com/n1/jfs/t1/217538/6/30236/158291/65950e28Fedfda38c/3884aa263b7c1bdc.jpg,5668,511268.70,3.75,3.5元+
2023Q4,jd,拉拉裤,55099322909,48751,Huggies/好奇,金装,好奇Huggies 金装拉拉裤 婴儿超薄透气尿不湿干爽超大吸宝宝学走裤XXL42片【15kg以上】,https://item.jd.com/55099322909.html,http://img11.360buyimg.com/n1/jfs/t1/246876/16/1183/175080/658ea4c2F069e6d56/287e54001ead80ee.jpg,8240,510841.80,1.20,1-2元
2023Q4,dy,纸尿裤,'3644324743726940171,185345,BIBI,遇见海蒂,【小壳妈咪专属7包寄存，赠品多选1】bibi遇见海蒂婴儿纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3644324743726940171,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NFocSBQb_m_9a86f221e03b68a63fda1a923fc27f04_sx_600980_www800-800,775,510192.00,2.27,2-2.5元
2023Q4,dy,拉拉裤,'3632415344867577408,13067,BBC,熊猫裤,【双11活动】Babycare熊猫呼呼HuHu纸尿裤/拉拉裤柔软透气新生儿,https://haohuo.jinritemai.com/views/product/detail?id=3632415344867577408,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/vLYRvVNI_m_b1f5034e16bc8ee8ad648031f7f8f963_sx_2150105_www1920-1920,6445,509155.00,2.93,2.5-3.5元
2023Q4,dy,拉拉裤,'3468748688699074963,3876236,佳婴,氧气森林,【李阳专属】佳婴氧气森林新生儿透气亲肤超薄柔软男女宝通用尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3468748688699074963,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/voloYCXQ_m_41f7d25e705abff7fc1839e0dac152ab_sx_284377_www800-800,8324,509118.70,0.81,1元以下
2023Q4,dy,拉拉裤,'3608082659957457165,5207951,纯粹主义,极素,【直播】爸爸的选择极素轻薄透气亲肤瞬吸婴儿新生儿纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3608082659957457165,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/EThvfJHT_m_af830ebb53990a382616da96803cc7a6_sx_121308_www800-800,16729,508886.84,0.72,1元以下
2023Q4,dy,拉拉裤,'3580718468154152179,48751,Huggies/好奇,小森林,【官旗加赠】好奇心钻装小森林植物超薄纸尿裤成长裤NB/S/M-XXXL,https://haohuo.jinritemai.com/views/product/detail?id=3580718468154152179,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_752d6b2757e827e9cf3a442274cf54ce_sx_178755_www800-800,3915,508770.00,2.70,2.5-3.5元
2023Q4,tmall,纸尿裤,662248144226,48751,Huggies/好奇,皇家御裤,好奇皇家御裤婴儿纸尿裤M46丝柔尿不湿皇家铂金装麒麟裤透气,https://detail.tmall.com/item.htm?id=662248144226,//img.alicdn.com/imgextra/i2/6000000003052/O1CN01uehEPz1YPrhO4iNcx_!!6000000003052-0-sm.jpg,7702,508225.08,1.80,1-2元
2023Q4,dy,拉拉裤,'3563351821403732637,42476,BBG,SUPER QEE潮玩联名,BBG【2包】BBG&QEE潮玩联名超薄瞬吸纸尿裤/防漏拉拉裤婴儿尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3563351821403732637,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/gtOZslgi_m_74bc157cc01fd7f105de147c0b830fbf_sx_424135_www800-800,2598,508011.89,2.75,2.5-3.5元
2023Q4,dy,纸尿裤,'3634238096683449910,48663,BEABA,MIAO透,【海歌新品首发】碧芭宝贝MIAO透系列超透气柔软纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3634238096683449910,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/rupmvri_m_b8e475daea9cb655340fb0f88188a54f_sx_718929_www800-800,4115,508000.00,2.90,2.5-3.5元
2023Q4,jd,纸尿裤,10071975790602,48751,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤婴儿尿不湿超薄柔软透气 M162片(6-11kg),https://item.jd.com/10071975790602.html,http://img11.360buyimg.com/n1/jfs/t1/216019/22/30820/87044/64819151F2aa50dac/0a6c542fda7e2663.jpg,3410,507952.69,1.20,1-2元
2023Q4,tmall,拉拉裤,679691982775,167130,松达,臻薄芯体验（臻薄）,松达婴儿臻薄成长裤干爽拉拉裤超薄透气尿布湿多尺码男女宝专用,https://detail.tmall.com/item.htm?id=679691982775,//img.alicdn.com/imgextra/i2/2712755169/O1CN01AOIP3P1o3SAB2l7fp_!!0-item_pic.jpg,2700,507650.00,1.75,1-2元
2023Q4,jd,拉拉裤,55085888699,48751,Huggies/好奇,小桃裤/铂金装,好奇Huggies 铂金装小桃裤拉拉裤 婴儿超薄透气尿不湿裸感超大吸学步 XL96片【12-17kg】,https://item.jd.com/55085888699.html,http://img11.360buyimg.com/n1/jfs/t1/227519/17/10318/197682/658ea5ceF16d1c25f/68112eac232f1722.jpg,3441,507560.70,1.34,1-2元
2023Q4,jd,拉拉裤,100033040818,274044,帮宝适,袋鼠裤,帮宝适一级帮袋鼠裤拉拉裤L28片(9-14kg)婴儿学步裤尿不湿 夜用,https://item.jd.com/100033040818.html,http://img11.360buyimg.com/n1/jfs/t1/237842/26/10386/214318/65913effFd1b6e930/f97f33b908350460.jpg,5341,507370.46,2.60,2.5-3.5元
2023Q4,jd,拉拉裤,10027564780801,48751,Huggies/好奇,小桃裤/铂金装,好奇Huggies铂金装小桃裤拉拉裤婴儿尿不湿超薄透气柔软瞬吸干爽 XXL74片【15kg以上】,https://item.jd.com/10027564780801.html,http://img11.360buyimg.com/n1/jfs/t1/233020/31/4828/92765/65684e24Fe0c4dffc/bec50095e7b5278c.jpg,3474,507338.26,1.34,1-2元
2023Q4,dy,拉拉裤,'3597373881482107404,347273,BUBUGO,竹棉亲肤,【大吸量高货】BUBUGO竹棉尿裤超薄透气亲肤柔软瞬吸婴幼儿尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3597373881482107404,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/CVwHeoQb_m_8d9342bf50079ab41242b2d8e9400f42_sx_487303_www800-800,16959,507074.10,0.62,1元以下
2023Q4,dy,拉拉裤,'3619257574764992583,67252,大王,天使,【官旗】大王GOO.N天使升级自然之恩纸尿裤尿不湿妈妈透气柔软绵柔,https://haohuo.jinritemai.com/views/product/detail?id=3619257574764992583,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/MnZSZFzK_m_08737672d11e410a56c7aad53bcc1c78_sx_418725_www800-800,4925,506885.00,2.96,2.5-3.5元
2023Q4,tmall,纸尿裤,599356233062,280406,moony,极上系列,[预售]尤妮佳moony极上通气小绿网婴儿纸尿裤M60/L52/XL42（2包）,https://detail.tmall.com/item.htm?id=599356233062,//img.alicdn.com/imgextra/i3/2114532776/O1CN01nVtXdd1WNSNFR6byx_!!2-item_pic.png,1725,505827.60,2.09,2-2.5元
2023Q4,jd,纸尿裤,1419109,280006,安儿乐,小轻芯,安儿乐ANERLE小轻芯纸尿裤S50片(4-8kg)新生儿婴儿尿不湿（新旧随机发）,https://item.jd.com/1419109.html,http://img11.360buyimg.com/n1/jfs/t1/231715/1/10882/138606/65950598F5cf6e72f/fda890e893e05f1b.jpg,11518,505231.18,1.21,1-2元
2023Q4,dy,纸尿裤,'3630743047584779489,6609996,QIANBAIAI/仟佰爱,奢柔护肌,【拍一发二】仟佰爱高端一体裤尿不湿纸尿裤双层复合面层超细旦腰围,https://haohuo.jinritemai.com/views/product/detail?id=3630743047584779489,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/JpkPSqPW_m_dad995f85c0e4c03dbd3f09c418b02c7_sx_231950_www1200-1200,2905,504641.47,1.50,1-2元
2023Q4,jd,拉拉裤,10027513360471,67252,大王,光羽,大王（GOO.N） 光羽尿不湿 小短裤XXL20+2片(14-19kg),https://item.jd.com/10027513360471.html,http://img11.360buyimg.com/n1/jfs/t1/87698/14/33495/133033/6579126aF81af8f67/e0d2c3b07bad396f.jpg,3654,503227.34,6.80,3.5元+
2023Q4,jd,拉拉裤,100041569883,206947,妈咪宝贝,奢薄轻芯,妈咪宝贝MamyPoko奢薄轻芯小内裤XL34片【12-17kg】拉拉裤婴儿尿不湿,https://item.jd.com/100041569883.html,http://img11.360buyimg.com/n1/jfs/t1/249674/37/1811/142424/6595288eF0478c699/fde1f1b150767d58.jpg,10107,502762.40,0.81,1元以下
2023Q4,jd,拉拉裤,12398897415,67252,大王,维E,大王（GOO.N）维E拉拉裤宝宝小短裤婴儿尿不湿 XL44男女宝通用（12-17kg）,https://item.jd.com/12398897415.html,http://img11.360buyimg.com/n1/jfs/t1/232270/1/10327/134449/659432d3F893af547/5d97a10ef3b95855.jpg,10043,502726.40,1.69,1-2元
2023Q4,dy,拉拉裤,'3646513851882684379,198935,bebetour,爱丽丝系列,【瑞雪专享-8包】bebetour比比兔爱丽丝纸尿裤拉拉裤柔软超薄,https://haohuo.jinritemai.com/views/product/detail?id=3646513851882684379,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/AshtrYYD_m_80624723ff7a4afbbba3aca9ce63102b_sx_2656232_www3000-3000,790,502440.00,2.40,2-2.5元
2023Q4,jd,拉拉裤,59871374355,67252,大王,花信风,大王（GOO.N）花信风拉拉裤婴童尿不湿宝宝成长裤 拉拉裤 XXL30片 (15kg以上),https://item.jd.com/59871374355.html,http://img11.360buyimg.com/n1/jfs/t1/84789/39/37154/119380/65782fc3F6d44c658/00f6431ead5f6827.jpg,6430,502330.78,2.59,2.5-3.5元
2023Q4,tmall,拉拉裤,617826161008,13067,BBC,皇室,babycare皇冠LALA裤皇室狮子王国拉拉裤婴儿超薄透气尿不湿4包,https://detail.tmall.com/item.htm?id=617826161008,//img.alicdn.com/imgextra/i1/2207803071128/O1CN01mBctw41KCfeyjboSK_!!2207803071128.png,1362,502217.00,2.45,2-2.5元
2023Q4,jd,纸尿裤,32515434376,13067,BBC,皇室,bc babycare纸尿裤宝宝超薄透气尿不湿皇室狮子王国系列迷你包纸尿片独立小包 纸尿裤-L【20片】9-14KG,https://item.jd.com/32515434376.html,http://img11.360buyimg.com/n1/jfs/t1/227934/40/11049/107952/6594eea8F71dc501d/c8f60e6182a6ea7e.jpg,10260,501349.60,2.45,2-2.5元
2023Q4,jd,纸尿裤,100011367130,5486039,柔丫,芯太软,柔丫rouya芯太软纸尿裤S68片(4-8KG)尿不湿透气超薄芯体环腰,https://item.jd.com/100011367130.html,http://img11.360buyimg.com/n1/jfs/t1/240354/6/1336/98696/658ced56F27c881cd/dc1d5d123a2dbaad.jpg,7569,501061.80,1.19,1-2元
2023Q4,tmall,拉拉裤,602869869870,347295,D－SLEEPBABY/舒氏宝贝,小猪佩奇棉花糖,舒氏宝贝小猪佩奇拉拉裤XXXL38日夜用婴儿超薄透气尿不湿非纸尿裤,https://detail.tmall.com/item.htm?id=602869869870,//img.alicdn.com/imgextra/i2/6000000007266/O1CN01CYxrsR23XsiZOzBFw_!!6000000007266-0-sm.jpg,9390,500366.77,未定义,1-2元
2023Q4,tmall,纸尿裤,585592628029,67252,大王,光羽,【官方】大王环贴式纸尿裤光羽奢适透气尿不湿S56片/包,https://detail.tmall.com/item.htm?id=585592628029,//img.alicdn.com/imgextra/i3/6000000003381/O1CN015DXzEB1aqY0loVxXT_!!6000000003381-0-sm.jpg,2865,500238.02,6.80,3.5元+
2023Q4,tmall,纸尿裤,35379219159,75759,泰迪熊,呼吸特薄系列,【双11预售】泰迪熊特薄纸尿裤S/M/L/XL尺码任选 婴儿尿不湿4包,https://detail.tmall.com/item.htm?id=35379219159,//img.alicdn.com/imgextra/i3/1695765357/O1CN01AT6Wzf1pRYbqW6Igc_!!1695765357.jpg,1720,500081.47,1.57,1-2元
2023Q4,dy,拉拉裤,'3653017235905186770,48751,Huggies/好奇,森林密语,【老夏专属】【拍8包】好奇森林密语清新柔软透气纸尿裤成长裤NB/S/M-XXXL--CP,https://haohuo.jinritemai.com/views/product/detail?id=3653017235905186770,https://p3-item.ecombdimg.com/img/ecom-shop-material/ucmboGaB_m_cc2e3046ea3ec5aed5e333c5a1337ac2_sx_459561_www800-800~tplv-5mmsx3fupr-resize_q:1080:1080:q90.png,5050,499950.00,2.70,2.5-3.5元
