时间,平台,子品类,tb_item_id,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段,片单价-人工,价格段-人工
2023Q3,jd,拉拉裤,2097042,moony,畅透系列,尤妮佳(moony)裤型拉拉裤畅透超大号尿不湿XXL26片13-28kg女小内裤,https://item.jd.com/2097042.html,http://img11.360buyimg.com/n1/jfs/t1/6245/34/22287/157750/650bfb03F854ea09b/173e7ffa565917ec.jpg,9639,653433.30,1.46,1-2元,,
2023Q3,jd,纸尿裤,100021286734,BBC,Air Pro,babycareAirpro夏日超薄纸尿裤婴儿尿不湿轻薄透气箱装M50片*4包(6-11kg),https://item.jd.com/100021286734.html,http://img11.360buyimg.com/n1/jfs/t1/218516/38/33310/117281/65157e9dF94973198/821940f8877ee33d.jpg,1657,652688.03,2.08,2-2.5元,,
2023Q3,jd,纸尿裤,100035789362,Huggies/好奇,企鹅裤,好奇（Huggies）小企鹅治愈之柔纸尿裤试用装大码L3片(9-14kg)尿不湿细腻亲肤透气,https://item.jd.com/100035789362.html,http://img11.360buyimg.com/n1/jfs/t1/99872/37/46269/65321/6512b4b1Fd920530d/e86fdc25a59ab0a1.jpg,26727,652398.40,4.60,3.5+,,
2023Q3,jd,纸尿裤,100003902525,moony,极上系列,MOONY尤妮佳极上纸尿裤M60片(6-11kg) 极光薄超薄透气散热,https://item.jd.com/100003902525.html,http://img11.360buyimg.com/n1/jfs/t1/179136/33/39167/137436/651ad2b5F974d67fa/438145be1ecef6f1.jpg,4742,652270.87,2.09,2-2.5元,,
2023Q3,jd,拉拉裤,100025291179,BBC,婴儿游泳专用,babycare婴儿游泳裤短裤式一次性防水尿不湿独立包装XL码6片/包(12-17kg),https://item.jd.com/100025291179.html,http://img11.360buyimg.com/n1/jfs/t1/191175/19/39303/84032/6519182eF2ac131b5/6756423dd6fb253a.jpg,15643,652078.09,nan,,,
2023Q3,jd,纸尿裤,100008827621,大王,光羽,大王GOO.N 光羽纸尿裤 NB60片(5kg以下)尿不湿新生儿 透气如羽,https://item.jd.com/100008827621.html,http://img11.360buyimg.com/n1/jfs/t1/219617/1/35222/133736/651513d6F96940da0/a6bf220b83cc5635.jpg,3912,652025.68,6.80,3.5+,,
2023Q3,tmall,纸尿裤,594807781988,BBC,Air Pro,babycare纸尿裤AirproS58超薄透气日用宝宝尿不湿非拉拉裤,https://detail.tmall.com/item.htm?id=594807781988,//img.alicdn.com/imgextra/i4/6000000007282/O1CN015hiAG323fD22K7ci4_!!6000000007282-0-sm.jpg,7272,651381.00,2.08,2-2.5元,,
2023Q3,jd,纸尿裤,100034329767,BBC,花苞裤,babycare纸尿裤山茶花苞裤轻柔裤M50片(6-11kg)中号bbc婴儿尿不湿柔润舒缓,https://item.jd.com/100034329767.html,http://img11.360buyimg.com/n1/jfs/t1/8767/13/23073/91999/6517a128F76090b28/dec7520a358ed996.jpg,3993,651162.98,3.92,3.5+,,
2023Q3,tmall,纸尿裤,685255560763,帮宝适,袋鼠裤,【马上加购】帮宝适一级帮袋鼠裤纸尿裤NB/S/M/L/XL宝宝尿不湿,https://detail.tmall.com/item.htm?id=685255560763,//img.alicdn.com/imgextra/i2/749385259/O1CN01Qk57mN1oifnFJnIaI_!!0-item_pic.jpg,6198,650064.14,2.60,2.5-3.5元,,
2023Q3,jd,拉拉裤,55099322909,Huggies/好奇,金装,好奇Huggies 金装拉拉裤 婴儿超薄透气尿不湿干爽超大吸宝宝学走裤  XXL42片【15kg以上】,https://item.jd.com/55099322909.html,http://img11.360buyimg.com/n1/jfs/t1/135258/31/38544/87784/651552ddF0f516dfa/e9df70e2f6eab9c4.jpg,10658,649273.03,1.20,1-2元,,
2023Q3,jd,纸尿裤,7281782,露安适,柔护,露安适Lelch柔护夜用纸尿裤M60(6-11kg) 夜用婴儿纸尿裤 尿不湿,https://item.jd.com/7281782.html,http://img11.360buyimg.com/n1/jfs/t1/94321/26/35554/120934/651ba9e0F4fb210a3/178a61830a94cbd8.jpg,5165,649239.60,2.70,2.5-3.5元,,
2023Q3,tmall,拉拉裤,690723100182,Huggies/好奇,金装,【自营】好奇金装超薄透气成长裤XL96片拉拉裤尿不湿非纸尿裤官方,https://detail.tmall.com/item.htm?id=690723100182,//img.alicdn.com/imgextra/i4/2200657724932/O1CN01hBM30V1mIuHIdeipJ_!!2200657724932-0-tmg_sticker_hand.jpg,3918,648771.90,1.20,1-2元,,
2023Q3,tmall,拉拉裤,641257430135,BBC,Air Pro,babycare拉拉裤夏季Airpro日用超薄透气尿不湿婴儿宝宝尿片1包,https://detail.tmall.com/item.htm?id=641257430135,//img.alicdn.com/imgextra/i3/2275046294/O1CN01uHX0ZF1wMhhrQi7KM_!!2275046294.jpg,5777,648180.30,2.08,2-2.5元,,
2023Q3,tmall,拉拉裤,44043078956,Fitti/菲比,乐玩裤,菲比乐玩裤拉拉裤XL76片超薄透气干爽男女通用宝宝儿童婴儿尿不湿,https://detail.tmall.com/item.htm?id=44043078956,//img.alicdn.com/imgextra/i3/6000000001179/O1CN01DnUa1Q1Ka1q9jFkk4_!!6000000001179-0-sm.jpg,9060,645797.00,nan,1元以下,,
2023Q3,tmall,拉拉裤,691023708943,SCOORNEST/科巢,游泳裤,科巢婴儿游泳裤纸尿裤专用女宝一次性防水拉拉裤男儿童宝宝尿不湿,https://detail.tmall.com/item.htm?id=691023708943,//img.alicdn.com/bao/uploaded/i3/2455164953/O1CN01NaiDeP1mSWawWu8Lp_!!2455164953.jpg,25770,645193.37,1.30,1-2元,,
2023Q3,dy,拉拉裤,'3556531086760777892,YUBEST/优贝舒,犇犇裤,优贝舒全包臀拉拉裤纸尿裤婴儿超薄透气男女宝宝尿不湿干爽一体裤,https://haohuo.jinritemai.com/views/product/detail?id=3556531086760777892,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/BsRdDkQo_m_070b5a2a45e5b5052dd3ee90337dcf6c_sx_499554_www800-800,51277,644998.59,nan,1元以下,,
2023Q3,tmall,纸尿裤,564768731831,祺安,丝柔之绵,祺安丝柔拉拉裤超薄学步裤婴儿透气尿不湿新生儿干爽拉拉裤男女,https://detail.tmall.com/item.htm?id=564768731831,//img.alicdn.com/imgextra/i4/2389897837/O1CN01lXCWBp27lOqlFdRAk_!!2389897837.jpg,13901,644640.09,nan,1元以下,,
2023Q3,jd,拉拉裤,10080906880513,帮宝适,绿帮（超薄干爽）,帮宝适超薄干爽绿帮拉拉裤尿不湿尿裤成长裤 透气 【囤货装】拉拉裤XL136(12-17kg),https://item.jd.com/10080906880513.html,http://img11.360buyimg.com/n1/jfs/t1/179765/32/39358/148677/6517e02eFf324dd5f/0b6520ff7f2a3f57.jpg,3813,644397.00,1.27,1-2元,,
2023Q3,tmall,拉拉裤,653511506413,BOBDOG/巴布豆,全芯柔,巴布豆拉拉裤学步裤全芯柔XXL112超柔婴儿宝宝尿不湿纸尿裤尿布湿,https://detail.tmall.com/item.htm?id=653511506413,//img.alicdn.com/imgextra/i1/6000000007868/O1CN01CrJYzt27zb803LCvg_!!6000000007868-0-sm.jpg,4699,644340.00,nan,1元以下,,
2023Q3,jd,纸尿裤,100013422486,BEABA,丛林狂想,碧芭宝贝丛林狂想曲纸尿裤L码42片(9-14kg)尿不湿吸湿尿裤透气清爽,https://item.jd.com/100013422486.html,http://img11.360buyimg.com/n1/jfs/t1/198269/40/35495/126386/65040b21F43506e05/97b99c886fbbb1dd.jpg,9760,644194.90,2.02,2-2.5元,,
2023Q3,tmall,纸尿裤,680935373036,帮宝适,一级帮,【抢先付定】帮宝适一级帮纸尿裤M92/L72/XL64宝宝尿不湿拍1得2包,https://detail.tmall.com/item.htm?id=680935373036,//img.alicdn.com/imgextra/i4/749385259/O1CN01C8B3uK1oifmpaa57w_!!0-item_pic.jpg,3783,643618.87,1.80,1-2元,,
2023Q3,tmall,拉拉裤,726632206225,精典泰迪,丝享奢宠,名典泰迪超薄透气拉拉裤xl码婴儿纸尿裤l男女宝宝专用新生s尿不湿,https://detail.tmall.com/item.htm?id=726632206225,//img.alicdn.com/imgextra/i3/2216006769447/O1CN01SQ89RT2JemVcj8DlZ_!!2216006769447.jpg,13184,642701.60,0.95,1元以下,,
2023Q3,jd,纸尿裤,100006285023,柔丫,芯太软,柔丫rouya芯太软纸尿裤L56片(9-14KG)尿不湿超薄芯体环腰,https://item.jd.com/100006285023.html,http://img11.360buyimg.com/n1/jfs/t1/94171/9/40375/95330/6513f4c8F789983df/c445fe9640d4a350.jpg,9448,642464.00,1.19,1-2元,,
2023Q3,tmall,纸尿裤,633887040148,帮宝适,清新帮,帮宝适清新帮加大号婴儿泡泡纸尿裤XL92片透气干爽尿不湿,https://detail.tmall.com/item.htm?id=633887040148,//img.alicdn.com/imgextra/i3/2261865153/O1CN01VT9BiZ1nw7nly5Wvr_!!2261865153.jpg,3923,641708.80,1.44,1-2元,,
2023Q3,jd,拉拉裤,10050323911482,Huggies/好奇,小桃裤/铂金装,好奇 铂金装拉拉裤 婴儿成长裤轻薄透气小桃裤尿不湿 XXL74片【15kg以上】,https://item.jd.com/10050323911482.html,http://img11.360buyimg.com/n1/jfs/t1/107742/26/29115/87416/648ef808F00972a4e/2590a8a7a057cbff.jpg,4153,641338.04,1.34,1-2元,,
2023Q3,tmall,拉拉裤,618516630568,婴芽,婴芽系列,婴芽超薄透气医护级夏季拉拉裤xl码男女宝宝专用纸尿裤婴儿尿不湿,https://detail.tmall.com/item.htm?id=618516630568,//img.alicdn.com/imgextra/i4/2206931663091/O1CN01d58kvJ1Yhj6tgtCYA_!!2206931663091.jpg,10471,640836.16,1.26,1-2元,,
2023Q3,tmall,拉拉裤,642013558239,cojin/茵茵,挚柔云感棉,茵茵拉拉裤云感棉L64/XL60/XXL56/XXXL52片超薄透气夏季尿不湿,https://detail.tmall.com/item.htm?id=642013558239,//img.alicdn.com/imgextra/i2/6000000002966/O1CN01RX3XLK1XmTc1vdEW4_!!6000000002966-0-sm.jpg,9570,640797.50,nan,1元以下,,
2023Q3,tmall,拉拉裤,729475629909,妙而舒,经典（瞬爽透气）,进口花王妙而舒学步裤XXL26片*3包拉拉裤超薄透气尿不湿原箱发货,https://detail.tmall.com/item.htm?id=729475629909,//img.alicdn.com/imgextra/i1/6000000000092/O1CN01WjlhQQ1CYBJtDHZwG_!!6000000000092-0-sm.jpg,2768,640296.00,1.80,1-2元,,
2023Q3,jd,纸尿裤,100035435457,泰迪熊,探险家特薄,泰迪熊(Teddy Bear)探险家特薄纸尿裤L44片(9-14kg)婴儿尿不湿	,https://item.jd.com/100035435457.html,http://img11.360buyimg.com/n1/jfs/t1/188735/7/38575/85173/651a6cfbFdc6d7721/fe465cf97bd113c2.jpg,10292,640140.81,nan,1-2元,,
2023Q3,dy,拉拉裤,'3605879282662000222,The three piggy/三只小猪,星光森呼吸(医护),【佩玉专属】三只小猪星光森系列超薄透气亲肤纸尿裤婴儿拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3605879282662000222,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/lBZBDVLw_m_527db33cae690602de36eba609012d10_sx_309121_www800-800,5260,639060.00,1.30,1-2元,,
2023Q3,dy,拉拉裤,'3594965143538285568,帮宝适,黑金帮,【拍1到手22包】NB-XXXL黑金帮纸尿裤拉拉裤桑蚕丝透气柔软亲肤,https://haohuo.jinritemai.com/views/product/detail?id=3594965143538285568,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NkzWzZD_m_5fc069583809924ef67ede3bcfe0ff08_sx_1612755_www1600-1600,244,638792.00,3.09,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3622617117553248664,BIBI,纯净星球,【18包寄存，赠品多选1】bibi纯净星球婴儿纸尿裤拉拉裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3622617117553248664,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NFocSBQb_m_953f745b3b58f496d5caebaacd008271_sx_423483_www800-800,399,637888.00,未定义,未定义,,
2023Q3,tmall,纸尿裤,523127823090,泰迪熊,呼吸特薄亲肤,泰迪熊亲肤纸尿裤XL/L/M70片 婴儿透气尿不湿新生儿S码的夏季尿裤,https://detail.tmall.com/item.htm?id=523127823090,//img.alicdn.com/imgextra/i2/1695765357/O1CN01IyDjYx1pRYbijlmRo_!!0-item_pic.jpg,4686,637705.36,未定义,未定义,,
2023Q3,tmall,拉拉裤,664861039372,BBC,熊猫裤,babycare熊猫呼呼拉拉裤男女宝宝专用夏季透气尿布湿非纸尿裤,https://detail.tmall.com/item.htm?id=664861039372,//img.alicdn.com/imgextra/i3/2275046294/O1CN01BWf1qK1wMhiWt7Iqw_!!0-item_pic.jpg,5686,637544.70,2.93,2.5-3.5元,,
2023Q3,tmall,拉拉裤,560245890396,So Love,芯呼吸,4码选SOLOVE米菲芯呼吸拉拉裤超薄柔软透气瞬吸婴宝宝尿不湿,https://detail.tmall.com/item.htm?id=560245890396,//picasso.alicdn.com/imgextra/O1CNA1hnuuWj1cL3z14rVsu_!!2878843583-0-psf.jpg,4613,636510.04,1.41,1-2元,,
2023Q3,dy,纸尿裤,'3633556002030358866,The three piggy/三只小猪,婴儿面包裤-极地之花,20包送丸丫T6！泡泡腰围透气拉拉裤新生儿纸尿裤宝宝尿不湿学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3633556002030358866,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/rNjXKDrn_m_f304cce412c09d1cbb7c9a835152b196_sx_395555_www800-800,457,635230.00,1.30,1-2元,,
2023Q3,tmall,拉拉裤,648996012799,FIVE RAMS/五羊,薄薄芯,五羊拉拉裤薄薄芯成长裤XXXXL72片×1箱超薄透气干爽纸尿裤尿不湿,https://detail.tmall.com/item.htm?id=648996012799,//img.alicdn.com/imgextra/i2/6000000004634/O1CN01lYYBAo1k6QFeEmHHq_!!6000000004634-0-sm.jpg,4822,634548.00,0.79,1元以下,,
2023Q3,dy,纸尿裤,'3542485461295598280,Huggies/好奇,金装,【纸尿裤安心囤】好奇Huggies金装超薄云柔云感纸尿裤成长裤*3包,https://haohuo.jinritemai.com/views/product/detail?id=3542485461295598280,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_55c2f6f877d2dd149edc01785b3d11f8_sx_215439_www800-800,3990,634410.00,1.20,1-2元,,
2023Q3,jd,纸尿裤,12400045812,大王,维E,大王（GOO.N） 维E纸尿裤婴儿宝宝尿不湿纸尿裤 M74片男女宝通用（6-11kg）,https://item.jd.com/12400045812.html,http://img11.360buyimg.com/n1/jfs/t1/8869/18/23187/101890/65154bd9Fbefc9dbf/805709051017b50c.jpg,12220,633694.73,1.69,1-2元,,
2023Q3,dy,纸尿裤,'3587954938636016009,BBC,皇室,【专属活动】bbc皇室狮子王国纸尿裤拉拉裤新生儿干爽透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3587954938636016009,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/fpZhxELw_m_e7191d565e36d70a2235bd0d000895de_sx_563205_www1080-1080,4426,631510.70,2.45,2-2.5元,,
2023Q3,jd,纸尿裤,3571357,妈咪宝贝,云柔新生,妈咪宝贝MamyPoko纸尿裤S104片【4-8kg】云柔新生婴儿尿不湿,https://item.jd.com/3571357.html,http://img11.360buyimg.com/n1/jfs/t1/154855/11/38309/141716/650dbb46F72dd3f6d/1ae518b838ca188a.jpg,8166,631070.50,0.81,1元以下,,
2023Q3,dy,拉拉裤,'3621809734526577032,bebebus,装仔,bebebus装仔纸尿裤拉拉裤新生婴儿宝宝夏天超薄透气拉拉裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3621809734526577032,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/yeMHnQNE_m_4bcf3c457155f631de5ea1785ea76295_sx_215024_www800-800,4650,630032.00,3.75,3.5元+,,
2023Q3,tmall,纸尿裤,579195927776,BBC,皇室,babycare纸尿裤皇室狮子王国超薄透气新生婴儿尿不湿尿片M50*4,https://detail.tmall.com/item.htm?id=579195927776,//img.alicdn.com/imgextra/i1/2275046294/O1CN014jyGdQ1wMhiWHI9xq_!!0-item_pic.jpg,1341,629819.00,2.45,2-2.5元,,
2023Q3,tmall,纸尿裤,672494849620,bebetour,童话乐园,bebetour比比兔童话乐园纸尿裤宝宝超薄透气新生儿尿不湿*1包,https://detail.tmall.com/item.htm?id=672494849620,//img.alicdn.com/imgextra/i3/1666725436/O1CN01VoKIQL1q1jtZ6J05r_!!1666725436.jpg,11440,629680.40,1.87,1-2元,,
2023Q3,jd,拉拉裤,100039221360,露安适,柔护,露安适（Lelch）柔护拉拉裤 XXXL码 22片 (17kg以上) 夜用 婴儿加大号 尿不湿,https://item.jd.com/100039221360.html,http://img11.360buyimg.com/n1/jfs/t1/8316/31/22390/86949/650a5c48Fbec0c665/571da03fde600514.jpg,4841,628392.67,2.70,2.5-3.5元,,
2023Q3,jd,拉拉裤,100053768161,Huggies/好奇,森林密语,好奇（Huggies）森林密语成长裤XL30(12-17kg)加大号婴儿尿不湿超薄透气,https://item.jd.com/100053768161.html,http://img11.360buyimg.com/n1/jfs/t1/134473/21/39235/142994/651ae1ceFd61a9ce7/013c59178b289dcd.jpg,6905,627832.84,2.70,2.5-3.5元,,
2023Q3,jd,拉拉裤,100052825982,爸爸的选择,极薄2.0,爸爸的选择（Daddy&apos;s Choice）Daddy&apos;s Choice极薄2.0拉拉裤XXXXL34片(≥20kg)大号,https://item.jd.com/100052825982.html,http://img11.360buyimg.com/n1/jfs/t1/101608/4/45533/84146/65114085F1ed53f04/f86e90ce15d77b16.jpg,13574,626777.64,nan,1-2元,,
2023Q3,jd,拉拉裤,100013445350,Nepia/妮飘,Whito,妮飘（Nepia）Whito12小时拉拉裤 XXL26片（13-28kg）婴儿尿不湿,https://item.jd.com/100013445350.html,http://img11.360buyimg.com/n1/jfs/t1/147329/19/39730/84874/650831d4Faf89011e/1af32e58cba0ac59.jpg,9139,626214.07,2.22,2-2.5元,,
2023Q3,jd,拉拉裤,100013109845,惠寻,云柔芯,惠寻京东自有品牌婴儿拉拉裤纸尿裤XXL38片超薄透气弱酸亲肤云柔芯,https://item.jd.com/100013109845.html,http://img11.360buyimg.com/n1/jfs/t1/87536/24/37615/89090/64918277F683df905/389a65adf834219d.jpg,21220,625304.36,nan,1元以下,,
2023Q3,tmall,拉拉裤,654590940144,moony,Q薄萌羽,官方尤妮佳moonyQ薄萌羽小羊驼裤型纸尿裤拉拉裤L号42片,https://detail.tmall.com/item.htm?id=654590940144,//img.alicdn.com/imgextra/i3/6000000002370/O1CN01iUYELT1TNVYS14xM5_!!6000000002370-0-sm.jpg,4684,624913.00,1.50,1-2元,,
2023Q3,tmall,纸尿裤,624428836444,Huggies/好奇,皇家御裤,【自营】好奇皇家御裤纸尿裤NB66/S56/M46弱酸尿不湿麒麟超薄透气,https://detail.tmall.com/item.htm?id=624428836444,//img.alicdn.com/imgextra/i3/2200657724932/O1CN01Zs5X6I1mIuHGhTsE1_!!2200657724932-0-tmg_sticker_hand.jpg,6754,624377.15,1.80,1-2元,,
2023Q3,tmall,拉拉裤,668636321143,可优比,BB熊很柔软,KUB可优比BB熊很柔软拉拉裤婴儿超薄透气尿不湿3包/箱,https://detail.tmall.com/item.htm?id=668636321143,//gw.alicdn.com/imgextra/O1CN01UTJjGB1QJtaRIwJGU_!!820521956-0-picasso.jpg,2322,624329.74,2.03,2-2.5元,,
2023Q3,jd,纸尿裤,100044920038,Huggies/好奇,屁屁面膜,好奇（Huggies）屁屁面膜纸尿裤小号S60婴儿尿不湿超薄透气,https://item.jd.com/100044920038.html,http://img11.360buyimg.com/n1/jfs/t1/91913/27/39939/93897/651c40e1F8111ca27/bee60d7677aa9d5b.jpg,4379,623934.15,3.45,2.5-3.5元,,
2023Q3,tmall,纸尿裤,653373247000,祺安,舒薄绵柔,祺安舒薄棉柔纸尿裤拉拉裤任选超薄透气婴儿新生儿夜用干爽,https://detail.tmall.com/item.htm?id=653373247000,//img.alicdn.com/imgextra/i1/2389897837/O1CN01TI1JAP27lOqiskz54_!!2389897837.jpg,8419,623692.34,nan,1元以下,,
2023Q3,tmall,拉拉裤,587756169667,安儿乐,小轻芯,安儿乐小轻芯拉拉裤L56婴尿不湿透气超薄干爽非纸尿,https://detail.tmall.com/item.htm?id=587756169667,//img.alicdn.com/imgextra/i3/6000000005789/O1CN01Au800t1sdPhoCYkd4_!!6000000005789-0-sm.jpg,6521,623330.45,1.21,1-2元,,
2023Q3,jd,拉拉裤,100058697855,露安适,柔护,露安适（Lelch）露安适日夜柔护安心裤XL码3片（乐享甜睡）,https://item.jd.com/100058697855.html,http://img11.360buyimg.com/n1/jfs/t1/196509/25/38181/88474/6507c41cF590cbec5/b92e2dbd8729f8a4.jpg,27838,623294.35,2.70,2.5-3.5元,,
2023Q3,tmall,拉拉裤,651826098421,妙而舒,成长一步,花王妙而舒成长系列学步裤L46/XL40/XXL26/XXXL24拉拉裤超薄透气,https://detail.tmall.com/item.htm?id=651826098421,//img.alicdn.com/imgextra/i1/707890732/O1CN01dJzwAu1HHInUyHPfQ_!!707890732.jpg,4281,622857.02,0.66,1元以下,,
2023Q3,tmall,拉拉裤,668035828631,BBC,花苞裤,babycare花苞裤山茶轻柔拉拉裤专用尿不湿男女宝宝试用装3片,https://detail.tmall.com/item.htm?id=668035828631,//img.alicdn.com/imgextra/i1/2275046294/O1CN0128nq2v1wMhhaI6qn9_!!2275046294.jpg,68208,622841.88,3.92,3.5+,,
2023Q3,tmall,拉拉裤,587117152003,D－SLEEPBABY/舒氏宝贝,小猪佩奇棉花糖,舒氏宝贝小猪佩奇拉拉裤XL54日夜用婴儿超薄透气尿不湿非纸尿裤,https://detail.tmall.com/item.htm?id=587117152003,//img.alicdn.com/imgextra/i1/6000000007809/O1CN01FdyCGq27YZlBZz17z_!!6000000007809-0-sm.jpg,10317,622506.90,nan,1-2元,,
2023Q3,jd,拉拉裤,12659183873,Huggies/好奇,小桃裤/铂金装,好奇（Huggies）铂金装拉拉裤超薄婴儿尿不湿新生儿成长裤小桃裤 XXL50片（15kg以上）,https://item.jd.com/12659183873.html,http://img11.360buyimg.com/n1/jfs/t1/101363/22/45607/86322/65150adaFbb480e20/12219d2035356b56.jpg,6094,621971.84,1.34,1-2元,,
2023Q3,jd,纸尿裤,100014031797,爱酷熊,舒薄爱酷,爱酷熊（AIKUUBEAR）舒薄纸尿裤L96片尿不湿新生儿大码超薄裸感干爽尿裤（8-11.5kg）,https://item.jd.com/100014031797.html,http://img11.360buyimg.com/n1/jfs/t1/132926/6/39105/156580/6517e64eF81be53d1/3031243f8ebb3400.jpg,9342,621791.90,0.58,1元以下,,
2023Q3,jd,纸尿裤,233567,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤XXL28片(15kg以上)加加大号婴儿尿不湿超薄柔软透气,https://item.jd.com/233567.html,http://img11.360buyimg.com/n1/jfs/t1/94102/24/33440/85193/651c4d9aFa1fb89d3/f3ae8930a5a36177.jpg,11540,621184.60,1.20,1-2元,,
2023Q3,jd,拉拉裤,100022003562,精典泰迪,金芯呵护（超薄透气）,名典泰迪拉拉裤XXXL码48片【17-19kg】婴儿尿不湿超薄干爽尿裤男女通用,https://item.jd.com/100022003562.html,http://img11.360buyimg.com/n1/jfs/t1/93811/3/32831/97374/651818a8F1dbcceea/8230fb047963df83.jpg,13796,621150.22,0.85,1元以下,,
2023Q3,tmall,纸尿裤,619162113089,Huggies/好奇,小森林,好奇小森林心钻装纸尿裤S20超薄透气新生儿宝宝婴儿尿不湿,https://detail.tmall.com/item.htm?id=619162113089,//img.alicdn.com/imgextra/i2/685092642/O1CN01d7N4gK1VO5HyOV0oO_!!685092642.jpg,15824,619843.00,2.70,2.5-3.5元,,
2023Q3,jd,纸尿裤,100000203086,BEABA,盛夏光年,碧芭宝贝盛夏光年纸尿裤XL码32片(12-17kg) 尿不湿 超薄透气 干爽加大号,https://item.jd.com/100000203086.html,http://img11.360buyimg.com/n1/jfs/t1/113440/27/39303/122098/6514f1e2Ffbefe913/ecb51171ec300ffb.jpg,9622,618852.38,1.73,1-2元,,
2023Q3,dy,拉拉裤,'3589045042104388343,moony,极上系列,【极上中包装】尤妮佳moony婴儿纸尿裤超薄透气新生儿尿不湿拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3589045042104388343,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/EzHctwqt_m_fb9f599c3e8d08cf412f1b64113a41d3_sx_267409_www800-800,2283,617849.00,2.09,2-2.5元,,
2023Q3,jd,拉拉裤,100013647317,BOBDOG/巴布豆,菠萝裤,巴布豆（BOBDOG）【老爸抽检】新菠萝拉拉裤XL码36片(12-17kg)婴儿尿不湿 ,https://item.jd.com/100013647317.html,http://img11.360buyimg.com/n1/jfs/t1/163331/34/38035/89749/65129edcFa499c095/3e5a7bb2d501cad1.jpg,10551,617527.83,1.12,1-2元,,
