平台,品牌,贸易形式,人群,药保属性,剂型,分类,月,sales_value,sales_volume
天猫,Eric Favre,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,343938.08,1753
天猫,Eric Favre,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,126.0,1
天猫,Eric Favre,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,68527.69,410
天猫,Eric Favre,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,468721.24,3996
天猫,Eric Favre,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,939.2,6
天猫,Eric Favre,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,876.0,10
天猫,Eric Favre,海外,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,992.0,4
天猫,Eric Favre,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,69194.0,403
天猫,INNE,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,41366.14,123
天猫,INNE,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,18872.82,67
天猫,INNE,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,9878.0,41
天猫,INNE,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,22336.0,64
天猫,INNE,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,303822.65,1259
天猫,INNE,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,18031128.009999998,125026
天猫,INNE,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,103672.21,377
天猫,INNE,海外,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,31679.0,120
天猫,INNE,海外,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,5043.0,32
天猫,INNE,海外,婴幼儿,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,487.74,3
天猫,INNE,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,2605.0,54
天猫,INNE,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,5248.0,16
天猫,INNE,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,8459.36,37
天猫,MoveFree,国内,老年人,保健品,片剂,钙+维生素,2023-12-01,43752.0,181
天猫,MoveFree,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,225011.08,727
天猫,MoveFree,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,198.0,1
天猫,MoveFree,国内,通用,保健品,片剂,钙+维生素,2023-12-01,9950.0,67
天猫,MoveFree,国内,通用,健康食品,片剂,钙+其它,2023-12-01,18850.0,35
天猫,MoveFree,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,34659.8,118
天猫,MoveFree,海外,老年人,健康食品,片剂,钙+其它,2023-12-01,2910.96,26
天猫,MoveFree,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,559647.56,4258
天猫,MoveFree,海外,老年人,健康食品,胶囊,钙+维生素,2023-12-01,617.72,2
天猫,MoveFree,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,540.0,6
天猫,MoveFree,海外,通用,健康食品,片剂,钙+其它,2023-12-01,16459216.61,61654
天猫,MoveFree,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,667.98,6
天猫,MoveFree,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,260920.68,1232
天猫,MoveFree,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,497.4,4
天猫,MoveFree,海外,通用,健康食品,胶囊,钙+其它,2023-12-01,595.0,5
天猫,Others,国内,儿童,OTC,液体,单纯钙制剂,2023-12-01,2955.0,106
天猫,Others,国内,儿童,OTC,液体,钙+矿物质,2023-12-01,137212.79,2135
天猫,Others,国内,儿童,OTC,液体,钙+维生素,2023-12-01,41456.0,690
天猫,Others,国内,儿童,OTC,液体,钙+维生素+矿物质,2023-12-01,30346.34,475
天猫,Others,国内,儿童,OTC,片剂,单纯钙制剂,2023-12-01,11082.7,203
天猫,Others,国内,儿童,OTC,片剂,钙+矿物质,2023-12-01,961.0,13
天猫,Others,国内,儿童,OTC,片剂,钙+维生素,2023-12-01,18454.84,225
天猫,Others,国内,儿童,OTC,片剂,钙+维生素+矿物质,2023-12-01,193715.9,1562
天猫,Others,国内,儿童,OTC,粉剂,单纯钙制剂,2023-12-01,25660.86,465
天猫,Others,国内,儿童,OTC,粉剂,钙+其它,2023-12-01,215899.65,278
天猫,Others,国内,儿童,OTC,粉剂,钙+矿物质,2023-12-01,152171.96000000002,1025
天猫,Others,国内,儿童,OTC,粉剂,钙+维生素,2023-12-01,186391.34999999998,1902
天猫,Others,国内,儿童,OTC,粉剂,钙+维生素+矿物质,2023-12-01,22782.5,202
天猫,Others,国内,儿童,OTC,胶囊,钙+维生素,2023-12-01,253539.84,3408
天猫,Others,国内,儿童,OTC,胶囊,钙+维生素+矿物质,2023-12-01,14392.56,164
天猫,Others,国内,儿童,保健品,液体,单纯钙制剂,2023-12-01,137824.23,836
天猫,Others,国内,儿童,保健品,液体,钙+其它,2023-12-01,896.0,7
天猫,Others,国内,儿童,保健品,液体,钙+矿物质,2023-12-01,147187.71,1435
天猫,Others,国内,儿童,保健品,液体,钙+维生素+矿物质,2023-12-01,235.2,3
天猫,Others,国内,儿童,保健品,片剂,单纯钙制剂,2023-12-01,557232.5,1162
天猫,Others,国内,儿童,保健品,片剂,钙+其它,2023-12-01,309926.66,542
天猫,Others,国内,儿童,保健品,片剂,钙+矿物质,2023-12-01,1115833.15,30418
天猫,Others,国内,儿童,保健品,片剂,钙+维生素,2023-12-01,351081.31,6511
天猫,Others,国内,儿童,保健品,片剂,钙+维生素+矿物质,2023-12-01,511432.35,8481
天猫,Others,国内,儿童,保健品,粉剂,单纯钙制剂,2023-12-01,1330.0,5
天猫,Others,国内,儿童,保健品,粉剂,钙+其它,2023-12-01,25926.0,70
天猫,Others,国内,儿童,保健品,粉剂,钙+矿物质,2023-12-01,838.6,14
天猫,Others,国内,儿童,保健品,粉剂,钙+维生素,2023-12-01,17945.0,37
天猫,Others,国内,儿童,保健品,粉剂,钙+维生素+矿物质,2023-12-01,34613.9,108
天猫,Others,国内,儿童,保健品,胶囊,钙+其它,2023-12-01,11198.0,21
天猫,Others,国内,儿童,保健品,胶囊,钙+矿物质,2023-12-01,49046.9,34
天猫,Others,国内,儿童,保健品,胶囊,钙+维生素,2023-12-01,14390.2,235
天猫,Others,国内,儿童,保健品,胶囊,钙+维生素+矿物质,2023-12-01,8063.8,73
天猫,Others,国内,儿童,健康食品,液体,单纯钙制剂,2023-12-01,204320.3,816
天猫,Others,国内,儿童,健康食品,液体,钙+其它,2023-12-01,56702.0,170
天猫,Others,国内,儿童,健康食品,液体,钙+矿物质,2023-12-01,585632.52,8534
天猫,Others,国内,儿童,健康食品,液体,钙+维生素,2023-12-01,47278.520000000004,150
天猫,Others,国内,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,154391.03999999998,940
天猫,Others,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,741804.7,4952
天猫,Others,国内,儿童,健康食品,片剂,钙+其它,2023-12-01,2076959.3000000003,5115
天猫,Others,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,2022615.39,23329
天猫,Others,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,242084.90000000002,2178
天猫,Others,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1755630.3499999999,8824
天猫,Others,国内,儿童,健康食品,粉剂,单纯钙制剂,2023-12-01,21970.0,193
天猫,Others,国内,儿童,健康食品,粉剂,钙+其它,2023-12-01,171524.74,700
天猫,Others,国内,儿童,健康食品,粉剂,钙+矿物质,2023-12-01,60244.399999999994,585
天猫,Others,国内,儿童,健康食品,粉剂,钙+维生素,2023-12-01,95393.44,215
天猫,Others,国内,儿童,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,32298.510000000002,399
天猫,Others,国内,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,72111.73000000001,659
天猫,Others,国内,儿童,健康食品,胶囊,钙+其它,2023-12-01,12851.65,94
天猫,Others,国内,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,349175.04,7710
天猫,Others,国内,儿童,健康食品,胶囊,钙+维生素,2023-12-01,1025880.47,9075
天猫,Others,国内,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,15322.6,130
天猫,Others,国内,婴幼儿,OTC,粉剂,钙+维生素,2023-12-01,39838.8,561
天猫,Others,国内,婴幼儿,OTC,粉剂,钙+维生素+矿物质,2023-12-01,366.0,2
天猫,Others,国内,婴幼儿,OTC,胶囊,钙+维生素,2023-12-01,79.9,1
天猫,Others,国内,婴幼儿,保健品,液体,钙+矿物质,2023-12-01,1425346.06,43707
天猫,Others,国内,婴幼儿,保健品,片剂,钙+矿物质,2023-12-01,27517.0,179
天猫,Others,国内,婴幼儿,保健品,胶囊,单纯钙制剂,2023-12-01,3106.1,89
天猫,Others,国内,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,341926.32,1990
天猫,Others,国内,婴幼儿,健康食品,液体,钙+其它,2023-12-01,4425.0,15
天猫,Others,国内,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,747827.48,6876
天猫,Others,国内,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,383098.66,1599
天猫,Others,国内,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,104152.4,504
天猫,Others,国内,婴幼儿,健康食品,片剂,单纯钙制剂,2023-12-01,9550.970000000001,107
天猫,Others,国内,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,1154.78,11
天猫,Others,国内,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,158038.81,1230
天猫,Others,国内,婴幼儿,健康食品,片剂,钙+维生素,2023-12-01,65586.66,619
天猫,Others,国内,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,214295.3,1598
天猫,Others,国内,婴幼儿,健康食品,粉剂,单纯钙制剂,2023-12-01,95.0,1
天猫,Others,国内,婴幼儿,健康食品,粉剂,钙+矿物质,2023-12-01,5618.13,36
天猫,Others,国内,婴幼儿,健康食品,粉剂,钙+维生素,2023-12-01,5519.4,18
天猫,Others,国内,婴幼儿,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,676958.4,5249
天猫,Others,国内,婴幼儿,健康食品,胶囊,单纯钙制剂,2023-12-01,39471.28,1422
天猫,Others,国内,婴幼儿,健康食品,胶囊,钙+其它,2023-12-01,315.0,15
天猫,Others,国内,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,366554.56,2975
天猫,Others,国内,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,347859.82,2409
天猫,Others,国内,婴幼儿,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,4031.8,35
天猫,Others,国内,孕妇,OTC,片剂,单纯钙制剂,2023-12-01,366.6,8
天猫,Others,国内,孕妇,OTC,片剂,钙+矿物质,2023-12-01,136.5,3
天猫,Others,国内,孕妇,OTC,片剂,钙+维生素,2023-12-01,51928.899999999994,428
天猫,Others,国内,孕妇,OTC,片剂,钙+维生素+矿物质,2023-12-01,182202.0,484
天猫,Others,国内,孕妇,OTC,胶囊,钙+维生素,2023-12-01,5526.95,105
天猫,Others,国内,孕妇,OTC,胶囊,钙+维生素+矿物质,2023-12-01,1716.0,8
天猫,Others,国内,孕妇,保健品,液体,钙+维生素+矿物质,2023-12-01,235.2,3
天猫,Others,国内,孕妇,保健品,片剂,单纯钙制剂,2023-12-01,61163.0,353
天猫,Others,国内,孕妇,保健品,片剂,钙+其它,2023-12-01,23702.31,97
天猫,Others,国内,孕妇,保健品,片剂,钙+矿物质,2023-12-01,60643.7,580
天猫,Others,国内,孕妇,保健品,片剂,钙+维生素,2023-12-01,503266.5,3930
天猫,Others,国内,孕妇,保健品,片剂,钙+维生素+矿物质,2023-12-01,459682.06,1704
天猫,Others,国内,孕妇,保健品,粉剂,钙+矿物质,2023-12-01,270.0,2
天猫,Others,国内,孕妇,保健品,胶囊,钙+其它,2023-12-01,312.0,4
天猫,Others,国内,孕妇,保健品,胶囊,钙+矿物质,2023-12-01,480.0,8
天猫,Others,国内,孕妇,保健品,胶囊,钙+维生素,2023-12-01,862.56,12
天猫,Others,国内,孕妇,保健品,胶囊,钙+维生素+矿物质,2023-12-01,15.5,1
天猫,Others,国内,孕妇,健康食品,液体,单纯钙制剂,2023-12-01,1166.0,21
天猫,Others,国内,孕妇,健康食品,液体,钙+矿物质,2023-12-01,58220.8,686
天猫,Others,国内,孕妇,健康食品,液体,钙+维生素,2023-12-01,6678.83,86
天猫,Others,国内,孕妇,健康食品,液体,钙+维生素+矿物质,2023-12-01,33884.9,260
天猫,Others,国内,孕妇,健康食品,片剂,单纯钙制剂,2023-12-01,38623.130000000005,393
天猫,Others,国内,孕妇,健康食品,片剂,钙+矿物质,2023-12-01,24475.33,518
天猫,Others,国内,孕妇,健康食品,片剂,钙+维生素,2023-12-01,89130.64,522
天猫,Others,国内,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,345447.32,1404
天猫,Others,国内,孕妇,健康食品,粉剂,钙+矿物质,2023-12-01,396.0,2
天猫,Others,国内,孕妇,健康食品,粉剂,钙+维生素,2023-12-01,8856.9,40
天猫,Others,国内,孕妇,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,2718.9,18
天猫,Others,国内,孕妇,健康食品,胶囊,钙+其它,2023-12-01,2522.0,24
天猫,Others,国内,孕妇,健康食品,胶囊,钙+矿物质,2023-12-01,159870.0,1013
天猫,Others,国内,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,283905.56,3935
天猫,Others,国内,孕妇,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,44433.01,383
天猫,Others,国内,老年人,OTC,液体,钙+矿物质,2023-12-01,1920.0,60
天猫,Others,国内,老年人,OTC,液体,钙+维生素,2023-12-01,195.0,5
天猫,Others,国内,老年人,OTC,片剂,单纯钙制剂,2023-12-01,1064.8,25
天猫,Others,国内,老年人,OTC,片剂,钙+其它,2023-12-01,33392.15,894
天猫,Others,国内,老年人,OTC,片剂,钙+矿物质,2023-12-01,92.5,5
天猫,Others,国内,老年人,OTC,片剂,钙+维生素,2023-12-01,979.0,13
天猫,Others,国内,老年人,OTC,片剂,钙+维生素+矿物质,2023-12-01,48.6,3
天猫,Others,国内,老年人,OTC,粉剂,钙+矿物质,2023-12-01,326.0,1
天猫,Others,国内,老年人,OTC,胶囊,单纯钙制剂,2023-12-01,68.0,1
天猫,Others,国内,老年人,OTC,胶囊,钙+其它,2023-12-01,2155.0,21
天猫,Others,国内,老年人,OTC,胶囊,钙+维生素,2023-12-01,1981.12,24
天猫,Others,国内,老年人,OTC,胶囊,钙+维生素+矿物质,2023-12-01,1439.0,17
天猫,Others,国内,老年人,保健品,液体,钙+其它,2023-12-01,6319.18,71
天猫,Others,国内,老年人,保健品,液体,钙+矿物质,2023-12-01,12686.0,65
天猫,Others,国内,老年人,保健品,片剂,单纯钙制剂,2023-12-01,2895.0,31
天猫,Others,国内,老年人,保健品,片剂,钙+其它,2023-12-01,2168837.65,23332
天猫,Others,国内,老年人,保健品,片剂,钙+矿物质,2023-12-01,56559.1,1019
天猫,Others,国内,老年人,保健品,片剂,钙+维生素,2023-12-01,2114798.77,37791
天猫,Others,国内,老年人,保健品,片剂,钙+维生素+矿物质,2023-12-01,488433.41,5224
天猫,Others,国内,老年人,保健品,粉剂,单纯钙制剂,2023-12-01,67701.0,289
天猫,Others,国内,老年人,保健品,粉剂,钙+其它,2023-12-01,18085.48,131
天猫,Others,国内,老年人,保健品,粉剂,钙+维生素,2023-12-01,13615.0,29
天猫,Others,国内,老年人,保健品,粉剂,钙+维生素+矿物质,2023-12-01,97636.0,345
天猫,Others,国内,老年人,保健品,胶囊,单纯钙制剂,2023-12-01,594.0,6
天猫,Others,国内,老年人,保健品,胶囊,钙+其它,2023-12-01,375448.11,2973
天猫,Others,国内,老年人,保健品,胶囊,钙+矿物质,2023-12-01,765.1,21
天猫,Others,国内,老年人,保健品,胶囊,钙+维生素,2023-12-01,10603.7,75
天猫,Others,国内,老年人,保健品,胶囊,钙+维生素+矿物质,2023-12-01,21449.76,217
天猫,Others,国内,老年人,健康食品,液体,钙+其它,2023-12-01,108.0,1
天猫,Others,国内,老年人,健康食品,液体,钙+维生素,2023-12-01,21992.66,296
天猫,Others,国内,老年人,健康食品,液体,钙+维生素+矿物质,2023-12-01,147.6,4
天猫,Others,国内,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,66951.6,1088
天猫,Others,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,5151628.499999999,75522
天猫,Others,国内,老年人,健康食品,片剂,钙+矿物质,2023-12-01,11076.02,435
天猫,Others,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,152889.38999999998,2295
天猫,Others,国内,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,82438.06,1562
天猫,Others,国内,老年人,健康食品,粉剂,单纯钙制剂,2023-12-01,25700.2,223
天猫,Others,国内,老年人,健康食品,粉剂,钙+其它,2023-12-01,5257.5,214
天猫,Others,国内,老年人,健康食品,粉剂,钙+矿物质,2023-12-01,961.86,24
天猫,Others,国内,老年人,健康食品,粉剂,钙+维生素,2023-12-01,7053.67,29
天猫,Others,国内,老年人,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,2329.7,103
天猫,Others,国内,老年人,健康食品,胶囊,单纯钙制剂,2023-12-01,162844.78,3596
天猫,Others,国内,老年人,健康食品,胶囊,钙+其它,2023-12-01,42481.950000000004,503
天猫,Others,国内,老年人,健康食品,胶囊,钙+矿物质,2023-12-01,3872.6,37
天猫,Others,国内,老年人,健康食品,胶囊,钙+维生素,2023-12-01,168894.73,3321
天猫,Others,国内,老年人,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,23680.1,262
天猫,Others,国内,通用,OTC,液体,单纯钙制剂,2023-12-01,59796.5,575
天猫,Others,国内,通用,OTC,液体,钙+其它,2023-12-01,178.2,3
天猫,Others,国内,通用,OTC,液体,钙+矿物质,2023-12-01,761012.77,9322
天猫,Others,国内,通用,OTC,液体,钙+维生素,2023-12-01,14990.0,138
天猫,Others,国内,通用,OTC,液体,钙+维生素+矿物质,2023-12-01,39054.16,391
天猫,Others,国内,通用,OTC,片剂,单纯钙制剂,2023-12-01,882334.44,18853
天猫,Others,国内,通用,OTC,片剂,钙+其它,2023-12-01,3139.6,26
天猫,Others,国内,通用,OTC,片剂,钙+矿物质,2023-12-01,189150.26,5320
天猫,Others,国内,通用,OTC,片剂,钙+维生素,2023-12-01,1203296.74,15314
天猫,Others,国内,通用,OTC,片剂,钙+维生素+矿物质,2023-12-01,973394.71,15718
天猫,Others,国内,通用,OTC,粉剂,单纯钙制剂,2023-12-01,708896.92,7368
天猫,Others,国内,通用,OTC,粉剂,钙+其它,2023-12-01,14293.0,34
天猫,Others,国内,通用,OTC,粉剂,钙+矿物质,2023-12-01,207739.2,697
天猫,Others,国内,通用,OTC,粉剂,钙+维生素,2023-12-01,199048.7,1851
天猫,Others,国内,通用,OTC,粉剂,钙+维生素+矿物质,2023-12-01,6707.84,94
天猫,Others,国内,通用,OTC,胶囊,单纯钙制剂,2023-12-01,644313.12,4601
天猫,Others,国内,通用,OTC,胶囊,钙+其它,2023-12-01,8280.6,111
天猫,Others,国内,通用,OTC,胶囊,钙+矿物质,2023-12-01,691565.8999999999,4039
天猫,Others,国内,通用,OTC,胶囊,钙+维生素,2023-12-01,266529.02,2598
天猫,Others,国内,通用,OTC,胶囊,钙+维生素+矿物质,2023-12-01,51385.21,1083
天猫,Others,国内,通用,保健品,液体,单纯钙制剂,2023-12-01,3956.6,87
天猫,Others,国内,通用,保健品,液体,钙+其它,2023-12-01,148.0,1
天猫,Others,国内,通用,保健品,液体,钙+矿物质,2023-12-01,35977.9,410
天猫,Others,国内,通用,保健品,液体,钙+维生素,2023-12-01,5980.64,70
天猫,Others,国内,通用,保健品,液体,钙+维生素+矿物质,2023-12-01,342.4,5
天猫,Others,国内,通用,保健品,片剂,单纯钙制剂,2023-12-01,57737.85,663
天猫,Others,国内,通用,保健品,片剂,钙+其它,2023-12-01,369612.59,5441
天猫,Others,国内,通用,保健品,片剂,钙+矿物质,2023-12-01,74028.31,905
天猫,Others,国内,通用,保健品,片剂,钙+维生素,2023-12-01,1713252.92,30321
天猫,Others,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,408473.2,5293
天猫,Others,国内,通用,保健品,粉剂,单纯钙制剂,2023-12-01,117555.54,1345
天猫,Others,国内,通用,保健品,粉剂,钙+其它,2023-12-01,12741.8,64
天猫,Others,国内,通用,保健品,粉剂,钙+矿物质,2023-12-01,18309.0,192
天猫,Others,国内,通用,保健品,粉剂,钙+维生素,2023-12-01,874.0,13
天猫,Others,国内,通用,保健品,粉剂,钙+维生素+矿物质,2023-12-01,16576.72,71
天猫,Others,国内,通用,保健品,胶囊,单纯钙制剂,2023-12-01,427200.2,5784
